ID;BIRTHDATE;AGE;SSN;DRIVERS;PASSPORT;PREFIX;SUFFIX;MAIDEN;MARITAL;GENDER;ADDRESS;DESCRIPTION
6f7d7b2f-50a6-4299-a05f-0da2ba6d4735;1991-09-06;33;999-58-9720;S99936880;X37671364X;Ms.;;;;F;8541 Kuhn Terrace Apt. 619 Provincetown MA 02657 US;Hypertension
52a9eb71-adb5-4eff-934a-31772849b498;1934-10-04;73;999-14-9634;S99985295;false;Mr.;;;M;M;6538 Lubowitz Way Falmouth MA 02540 US;Appendicitis
e397b783-9920-4d43-8d4a-b783fd21f7d4;1946-05-20;78;999-62-3254;S99972335;false;Mrs.;;Gutkowski946;M;F;3030 Janiya Extension Bourne MA 02532 US;Chronic sinusitis (disorder)
f2fef952-6469-402e-a05a-661d17a677d1;1940-01-15;84;999-26-6169;S99991749;X48247690X;Mrs.;;Gutkowski946;M;F;9761 Johns Landing Harwich MA 02645 US;Acute viral pharyngitis (disorder)
3af927f9-185b-42e8-a71d-33dd67bd3ba0;1946-12-15;63;999-72-4320;S99992926;X50024316X;Mrs.;;Doyle678;M;F;22115 Sanford Orchard Mashpee MA 02649 US;Prediabetes
d7781378-f365-4507-8986-9621f8723dd8;1945-03-06;79;999-29-8628;S99926226;false;Ms.;;;S;F;1687 Trantow Parks Suite 189 Falmouth MA 02543 US;Prediabetes
716b2120-9112-474b-9cad-c067288eb9e0;1951-06-14;73;999-37-7024;S99960106;false;Mr.;;;M;M;387 Samanta Path Provincetown MA 02657 US;Cardiac Arrest
01b79027-5dc3-4f59-ba76-f316627d5069;1990-08-07;34;999-70-7319;S99997483;X22641441X;Mr.;;;;M;121 Savannah Landing Bourne MA 02559 US;Acute viral pharyngitis (disorder)
0f19088a-4844-4f21-af77-251b4e32a774;2011-09-25;13;999-89-2606;;;;;;;M;38926 Shanahan Fall Suite 763 Falmouth MA 02543 US;Otitis media
f1e97810-d3d4-4a9e-89d1-ed576e5ac969;1907-05-01;50;999-87-6749;S99966935;X40180681X;Mr.;;;M;M;5035 Rempel Drives Falmouth MA 02541 US;Myocardial Infarction
9b329d4b-a503-4c13-a232-122a4bba5adb;1953-09-27;71;999-61-3799;S99951420;false;Mr.;;;M;M;79700 Feeney Village Apt. 541 Provincetown MA 02657 US;Chronic intractable migraine without aura
918670d6-91af-4784-95f2-0aaffd157c4f;1998-10-01;26;999-97-8747;S99998532;;Mr.;;;;M;1523 Kenya Landing Suite 242 Harwich MA 02645 US;Child attention deficit disorder
0746941d-69d4-4bf4-a2d0-207c68c74d41;1928-07-09;96;999-58-2911;S99919060;false;Mrs.;;Gibson528;M;F;400 Vivienne Freeway Barnstable MA 02630 US;Chronic sinusitis (disorder)
535de5f1-3d73-4306-8d36-003005c0dae5;1949-03-14;75;999-69-5041;S99987833;false;Mr.;;;M;M;60804 Nola Groves Apt. 457 Harwich MA 02645 US;Chronic sinusitis (disorder)
f99fa18b-4206-42b3-9bdb-8bfe1952462e;1926-09-10;52;999-11-3532;S99951894;false;Mr.;;;S;M;767 Kiehn Junctions Apt. 677 Falmouth MA 02540 US;Chronic sinusitis (disorder)
27c1db02-d257-4751-b8a1-95e77e5ff0c5;1959-02-22;65;999-16-2746;S99949820;false;Mrs.;;Marks493;M;F;4734 Mckenna Roads Apt. 946 Provincetown MA 02657 US;First degree burn
8eea2138-c3db-43b5-b492-b475597a2cff;1974-04-17;50;999-49-8794;S99952975;X38863038X;Mr.;;;M;M;8976 Schoen Heights Suite 549 Bourne MA 02559 US;Pulmonary emphysema (disorder)
7cab4dab-c3b1-49e2-9e90-a8430fdbfaa5;1966-05-16;58;999-27-5784;S99956010;X17181204X;Mrs.;;Grant175;M;F;957 Rolfson Circles Suite 650 Bourne MA 02559 US;Hypertension
c3e26141-22e0-44fd-a75c-1a0e8c352763;1944-02-13;80;999-15-6980;S99974616;false;Mr.;;;M;M;1510 Price Meadows Bourne MA 02559 US;Viral sinusitis (disorder)
7e603737-609e-4556-a4e2-e1af73219202;2012-09-25;12;999-67-5866;;;;;;;M;108 Charles Points Apt. 321 Bourne MA 02532 US;Streptococcal sore throat (disorder)
bf142003-73d2-47aa-8519-a8a979f79430;1966-09-22;58;999-23-6420;S99951740;X67446281X;Mrs.;JD;Kessler674;M;F;49055 Jacobson Squares Bourne MA 02559 US;Osteoarthritis of knee
4898b518-5530-46a3-95fe-56c8d4996518;1996-06-14;28;999-34-3326;S99941386;X50616587X;Ms.;;;;F;7576 Bradtke Street Apt. 165 Bourne MA 02532 US;Acute viral pharyngitis (disorder)
b505f9cc-6e25-42bb-9c42-85fc2cc9a9dc;1948-07-06;76;999-97-5914;S99950115;X68930075X;Mr.;;;M;M;44770 Walsh Dam Sandwich MA 02563 US;Prediabetes
d22f2d51-cd44-438f-bd38-fca0f63d1641;1975-10-21;49;999-49-3140;S99910963;X71225015X;Mrs.;;Altenwerth673;M;F;959 Moore Turnpike Suite 810 Falmouth MA 02541 US;Chronic sinusitis (disorder)
7d6b627b-25d9-4826-8b6f-f8114f57f120;1934-12-25;76;999-55-4107;S99924174;X41696602X;Mr.;;;S;M;6874 Isabell Isle Suite 710 Falmouth MA 02540 US;Coronary Heart Disease
97edecd1-5c1b-4881-8b29-615869680ada;1967-09-10;57;999-66-4382;S99913400;false;Mr.;;;S;M;5552 Erica Islands Harwich MA 02645 US;Hypertension
3f55c3d6-f299-4933-bd4a-f66705c2abce;1970-03-27;54;999-71-5854;S99959292;X41817757X;Mr.;;;M;M;472 Orin Estate Suite 382 Falmouth MA 02540 US;Viral sinusitis (disorder)
4195f80e-f63f-428b-a4a6-85ec5669d086;1947-10-20;77;999-59-5070;S99945981;X27838300X;Mr.;;;S;M;23417 Ronny Mill Mashpee MA 02649 US;Appendicitis
26da3498-2aa2-44da-9035-6e5ed4187cf0;1946-12-25;78;999-29-6371;S99991259;X73979226X;Mrs.;;Boyer546;M;F;97157 Smith Fords Mashpee MA 02649 US;Osteoarthritis of hip
bf8edb0e-b7fd-4821-9019-0c0b9a6d8d71;2005-02-25;19;999-32-8218;;;;;;;F;6396 Kirlin Highway Harwich MA 02645 US;Acute viral pharyngitis (disorder)
5c9be8f2-cf84-4820-8130-3cf0bffb0287;1998-11-07;26;999-70-5954;S99960147;;Ms.;;;;F;2627 Senger Circle Apt. 264 Sandwich MA 02563 US;Streptococcal sore throat (disorder)
06b83054-abc9-4514-9516-b1d0ef2fa9a7;1945-09-24;79;999-45-7852;S99961135;false;Mrs.;;Kilback494;M;F;73123 Eichmann Mountain Mashpee MA 02649 US;Concussion with no loss of consciousness
4befc1ab-bf4b-4a0c-a3bd-8cf3e135d36c;2008-06-28;16;999-41-7553;;;;;;;F;60616 Elmer Corner Mashpee MA 02649 US;Otitis media
2d23bd93-635e-491c-a789-02231d458cda;2006-04-15;18;999-69-3878;;;;;;;M;135 Maiya Turnpike Provincetown MA 02657 US;Otitis media
5cfc23a8-17d7-4de5-9564-e095c88a3bba;1944-11-13;72;999-72-4052;S99989975;X47084779X;Mr.;JD;;M;M;4010 Edna Common Apt. 158 Falmouth MA 02540 US;Acute viral pharyngitis (disorder)
fc226860-9d08-4e78-8708-700d55ae4a46;1967-02-11;57;999-25-2080;S99916309;X54234321X;Mr.;;;M;M;7214 Hal Ridge Bourne MA 02559 US;Hypertension
daf09c4f-50ce-4c88-90d0-f97e32418147;1949-11-15;75;999-91-9841;S99916469;X89047384X;Mrs.;;Powlowski414;M;F;86610 Rowe Inlet Falmouth MA 02541 US;Hypertension
4071f8f2-3c22-4966-a848-274b23586db1;2000-05-26;24;999-74-6610;S99982870;;;;;;M;7931 Malcolm Prairie Suite 840 Sandwich MA 02563 US;Viral sinusitis (disorder)
8a72be62-bc43-4f7d-aa6e-6584762f25e4;1927-05-07;78;999-33-9552;S99911879;false;Mr.;;;S;M;15949 Elaina Fords Falmouth MA 02541 US;Chronic sinusitis (disorder)
4099a1b0-c150-4d51-8687-017465532b69;1964-12-27;60;999-60-9023;S99913469;X97111644X;Mrs.;;Gerlach95;M;F;214 Effertz Mountains Suite 494 Bourne MA 02532 US;Atopic dermatitis
5398c583-4cf4-4e75-a8a6-e09c6f1df445;1961-09-23;43;999-70-7909;S99995107;false;Ms.;;;S;F;1940 Rosalee Plains Bourne MA 02559 US;Hypertension
0b0ffeba-05cb-4a82-a92a-0933718a56ef;1995-05-08;29;999-60-6944;S99913912;X37439907X;Ms.;;;;F;190 Eleazar Port Provincetown MA 02657 US;Normal pregnancy
4c23fe87-2390-49aa-90b5-763a94c2bbd3;2003-10-13;21;999-70-1316;;;;;;;M;77192 Cruickshank Haven Apt. 352 Provincetown MA 02657 US;Coronary Heart Disease
7e14dc3b-31ab-4700-8626-eb381a405b77;1991-03-08;33;999-58-8014;S99965043;X96485402X;Mr.;;;;M;51694 Ebert Mountain Suite 536 Mashpee MA 02649 US;Acute viral pharyngitis (disorder)
1853895d-c190-4ed2-966c-872c3bbf1f30;2014-07-21;10;999-61-3859;;;;;;;M;39360 Elyssa Dale Apt. 239 Provincetown MA 02657 US;Viral sinusitis (disorder)
29304496-f429-4357-866b-756097a869ec;1999-01-13;25;999-96-2758;S99949034;;Ms.;;;;F;47658 Anastacio Land Apt. 219 Bourne MA 02559 US;Streptococcal sore throat (disorder)
37d90761-1770-47c9-afc5-50c3928cc73b;1935-03-19;57;999-61-7903;S99936496;false;Mr.;;;M;M;303 Emmanuelle Port Falmouth MA 02540 US;Otitis media
a0019442-dbff-4a18-953f-f3ccc22e4c9b;1973-02-19;51;999-46-6451;S99967536;X56110851X;Mrs.;;Ritchie555;M;F;5643 Jessie Trafficway Harwich MA 02645 US;Cardiac Arrest
387726aa-b9e2-4129-bb47-ac6ebdbb81a2;1928-05-19;96;999-12-2621;S99987903;false;Mr.;;;M;M;210 Macejkovic Ports Barnstable MA 02630 US;Chronic sinusitis (disorder)
18ae2282-79bb-4a5e-82d8-ed0863d9e33c;1989-11-01;35;999-53-1116;S99998668;false;Mr.;;;M;M;252 Batz Mews Suite 353 Mashpee MA 02649 US;Viral sinusitis (disorder)
48d18f3a-39f6-4971-bb66-1c95dc396216;1940-05-12;84;999-56-5772;S99921789;false;Mr.;;;S;M;7663 O'Keefe Mount Falmouth MA 02543 US;Prediabetes
5e4e9882-91c1-46d7-9b46-d3d1aa753194;1967-07-02;57;999-53-6770;S99972525;X59355056X;Mr.;;;M;M;72911 Reichert Causeway Apt. 452 Provincetown MA 02657 US;Hypertension
a8cf429f-7f8d-4084-9775-778ccfd12614;1965-10-22;59;999-39-2736;S99912930;X52613901X;Mrs.;;Baumbach704;M;F;424 Stoltenberg Light Apt. 482 Provincetown MA 02657 US;Perennial allergic rhinitis
b237f6fb-e8e7-41de-82e0-2d8a4ac57a9f;2015-05-23;9;999-96-8727;;;;;;;M;854 Franecki Mills Suite 557 Harwich MA 02645 US;Otitis media
02908e2b-cfa0-41a4-b441-d9f96637c8ee;1968-10-23;56;999-43-8106;S99986487;false;Mrs.;;Heathcote725;M;F;861 Hamill Gardens Provincetown MA 02657 US;Prediabetes
7454dce8-bf06-4e71-b9a6-d749fce9ea90;1936-03-22;88;999-37-3824;S99928662;false;Mrs.;;Kshlerin530;M;F;25320 Wehner Port Bourne MA 02559 US;Fracture of clavicle
ceaf7657-792d-462c-b86a-910551750ab0;1944-11-13;80;999-23-3645;S99931611;false;Mr.;;;M;M;490 Jeanette Fall Falmouth MA 02540 US;Chronic sinusitis (disorder)
84fb5b54-3dbf-4975-99ba-5285b9cac54d;2011-10-08;13;999-81-1200;;;;;;;M;4513 Buckridge Hills Apt. 850 Bourne MA 02532 US;Viral sinusitis (disorder)
d12ac44d-1018-4433-a1dc-7b493bab5d37;1980-11-06;44;999-30-3352;S99926987;false;Mr.;;;M;M;55023 Branson Way Barnstable MA 02630 US;Viral sinusitis (disorder)
d63f1d3c-a0da-478b-b28f-be33cb8a8225;1962-12-04;62;999-49-2006;S99915137;false;Mrs.;;Boyle761;M;F;13365 Dee Expressway Sandwich MA 02563 US;Hypertension
dbcde1d9-1ac4-4cfc-8119-f3214a1e9d90;1978-11-01;46;999-75-3300;S99955310;X42580684X;Mr.;;;M;M;131 Magnolia Spur Harwich MA 02645 US;Concussion with no loss of consciousness
65a8416d-7742-4e0e-8295-f0fb35edd7f9;1961-09-11;63;999-37-9524;S99946594;X90079588X;Ms.;;;S;F;679 Janelle Extension Suite 824 Bourne MA 02559 US;Hypertension
697e1240-3bb8-44ff-ae49-c614493efb4b;1942-11-27;68;999-75-4184;S99948290;false;Mrs.;;Dickens899;M;F;50475 Lorine Heights Bourne MA 02559 US;Hypertension
e5b3bbc6-d07f-46cc-b486-cb2f773f39f8;1961-05-04;63;999-34-3712;S99935129;false;Mrs.;;Lockman614;M;F;207 Mozelle Landing Sandwich MA 02563 US;Hypertension
e4665cc3-71a3-4c13-be6f-91db6e2098cb;1947-10-05;59;999-69-5844;S99964826;X58674380X;Mrs.;;Ledner563;M;F;80496 Mraz Centers Suite 475 Provincetown MA 02657 US;Hypertension
154c36eb-b0a3-4201-bdf4-459b819c652c;1955-12-09;69;999-45-3315;S99967129;X83977793X;Mr.;;;M;M;5053 Toni Station Suite 795 Bourne MA 02532 US;Hypertension
a999008f-d347-48c5-9f09-4ed9147c2aa7;1957-11-24;67;999-21-1344;S99964455;X21745297X;Mrs.;;Mohr546;M;F;43560 Kirlin Manor Apt. 652 Harwich MA 02645 US;Acute viral pharyngitis (disorder)
fc898b44-0358-4513-9b30-8f9a11037328;1996-12-21;28;999-30-2534;S99995656;false;Ms.;;;;F;442 Daron Lodge Suite 427 Barnstable MA 02630 US;Viral sinusitis (disorder)
a7be6b9b-4cf4-49cd-b029-86a0d38d0194;1969-11-07;55;999-40-5090;S99961061;false;Mrs.;;Rowe334;M;F;9606 Windler Vista Suite 864 Harwich MA 02645 US;Viral sinusitis (disorder)
622141ed-01a2-4b83-ac68-209d9e476695;1907-01-10;63;999-41-7653;S99976850;false;Mr.;;;M;M;4369 Marquis Stream Falmouth MA 02541 US;Viral sinusitis (disorder)
fd0ea2be-134b-48d3-b247-10008c83dc0d;1982-12-07;42;999-42-7143;S99925033;X25210798X;Mrs.;;Graham737;M;F;3821 Edythe Estates Apt. 160 Bourne MA 02559 US;Atopic dermatitis
81fd51b8-2807-4ea0-95d7-b2a270d46119;1992-07-30;32;999-31-3940;S99975772;false;Ms.;;;;F;5141 Flossie Port Bourne MA 02559 US;Normal pregnancy
3bb1e5a7-9fe1-4bde-bd9f-1779b1d8aed4;1976-07-27;48;999-17-4228;S99920501;X13310662X;Mrs.;;Tillman389;M;F;46430 Corwin Crest Bourne MA 02532 US;Pulmonary emphysema (disorder)
9da2eb86-614b-46da-8837-0b98810f7dc5;1970-07-05;54;999-23-2797;S99951444;X72541198X;Mrs.;;Murazik235;M;F;3918 Macy Stravenue Harwich MA 02645 US;Hypertension
99fab81c-984c-4ab7-9470-2ee3a7d6b3cd;1948-02-11;56;999-30-8751;S99921641;X85066535X;Mr.;;;M;M;305 Sauer Lodge Suite 411 Bourne MA 02532 US;Prediabetes
786dc46b-3a6e-4c99-9098-c8c3e5591078;1988-07-20;36;999-41-1308;S99969576;false;Mr.;;;M;M;9549 Kuphal Island Barnstable MA 02630 US;Asthma
9eeb28bb-0b75-4626-af0e-0d7ec4be2104;1935-01-29;20;999-91-8472;S99912591;false;Mr.;;;;M;5581 Kiley Drives Falmouth MA 02543 US;Coronary Heart Disease
eaabf052-0f35-493f-a89e-b066b86aedfd;1959-02-13;51;999-44-8220;S99950253;X16347586X;Mrs.;;Kautzer530;M;F;38956 Hoeger Skyway Apt. 407 Bourne MA 02559 US;Pulmonary emphysema (disorder)
31cd5484-0cbd-4db5-8de6-bfeebdf4a1bd;1936-12-18;88;999-98-2052;S99970511;X35153377X;Mrs.;;Lind470;M;F;55416 Elisabeth Flat Apt. 154 Mashpee MA 02649 US;Hypertension
750dd91a-6247-499d-ab39-c6050c9d5c1e;1952-08-18;72;999-14-2635;S99925708;false;Mr.;;;M;M;1540 Donna Fall Bourne MA 02559 US;Hypertension
b9f701c1-4bcf-4041-9731-b6c0f54cf5d7;2011-08-26;13;999-60-8542;;;;;;;M;8656 Stamm Rapid Bourne MA 02532 US;Acute viral pharyngitis (disorder)
fd4c0a82-a6f9-448e-bc2d-024a2848c245;1988-02-10;36;999-48-9760;S99952312;X41392424X;Mrs.;;Denesik641;M;F;95847 Lloyd Springs Apt. 267 Mashpee MA 02649 US;Sprain of ankle
8d988528-2390-4151-8de7-831b515af520;1955-05-13;69;999-64-4798;S99975184;X81909826X;Ms.;;;S;F;2987 Macejkovic Junction Bourne MA 02532 US;Cardiac Arrest
8f2e046b-d336-4841-8b4a-0acd50f8d3e9;1949-10-09;75;999-79-2561;S99924582;X96489523X;Ms.;;;S;F;333 Nader Canyon Sandwich MA 02563 US;Prediabetes
e4089ff1-00c7-42b4-8c7c-47391ae280bd;1948-02-19;66;999-62-1115;S99917787;X71513212X;Mrs.;;McLaughlin892;M;F;37555 Katlynn Junction Suite 408 Provincetown MA 02657 US;Atopic dermatitis
1e35aae0-9ff4-46d8-8dff-85dc394ffe2d;1989-06-25;35;999-81-8769;S99958592;false;Mrs.;;Jaskolski977;M;F;2448 Annabell Extensions Apt. 286 Mashpee MA 02649 US;Hypertension
93d4f572-06bf-406f-9d87-7e5f3889354e;1948-09-06;76;999-99-6011;S99957236;X24030450X;Mrs.;;Abbott509;M;F;54619 Herman Mall Harwich MA 02645 US;Stroke
c02883f1-6300-43ef-b37f-0d8318def1d9;2000-05-12;24;999-38-8026;S99976713;;;;;;F;26521 Demarcus Station Apt. 446 Mashpee MA 02649 US;Viral sinusitis (disorder)
5d622359-1199-43c6-a9bc-93b59a5a66c8;1942-07-03;82;999-52-1248;S99923276;X33675183X;Mrs.;;Jenkins594;M;F;53668 Koby Radial Apt. 346 Bourne MA 02559 US;Hypertension
cfe49851-a92e-405c-a7f5-01c7b63595b2;1975-12-29;49;999-10-6805;S99979069;false;Mrs.;;Harris827;M;F;2775 Jessyca Path Apt. 668 Barnstable MA 02630 US;Chronic sinusitis (disorder)
df66f7ce-fcbc-4dae-bf37-76d4a0f3b70b;1940-09-17;74;999-12-9539;S99961243;X71066347X;Mr.;;;S;M;74489 Bailey Harbor Suite 422 Sandwich MA 02563 US;Fracture subluxation of wrist
10354dde-61d2-4aed-a825-ddd4748915db;1944-12-18;69;999-50-8412;S99967078;false;Mrs.;;Altenwerth673;M;F;9552 Wilderman Pass Apt. 527 Harwich MA 02645 US;Chronic sinusitis (disorder)
bdc13cf8-84d1-4a1c-9326-d19919e80ed4;1958-08-05;66;999-50-6729;S99927979;false;Ms.;;;S;F;575 Eleazar Route Bourne MA 02559 US;Sprain of ankle
a7b12df2-d0b9-4c06-8403-a2dfdeb66812;1937-08-03;55;999-37-6555;S99977911;X94285142X;Ms.;;;S;F;7734 Metz Stravenue Suite 233 Bourne MA 02532 US;Chronic obstructive bronchitis (disorder)
edd792c6-98ca-46eb-a427-58ea7b6dcb2b;1926-06-07;85;999-72-2165;S99990448;X59089099X;Mr.;;;M;M;413 Hickle Throughway Falmouth MA 02540 US;Appendicitis
ed6d38d4-399a-4e31-9977-0ae33fa9095a;1974-06-21;50;999-28-8701;S99994453;X58269112X;Mrs.;;Walsh695;M;F;85315 Hamill Gateway Suite 816 Mashpee MA 02649 US;Appendicitis
cbc87a68-d369-49c5-b962-2941deef20ad;1996-07-04;28;999-70-4574;S99944781;false;Mr.;;;;M;93946 Cristian Unions Apt. 731 Bourne MA 02559 US;Laceration of foot
f20c42de-c9d2-4050-89a3-16ec93602e93;1927-07-14;64;999-88-4450;S99965739;false;Mr.;;;M;M;295 Bogisich Roads Suite 763 Falmouth MA 02541 US;Prediabetes
3b9bcbaa-6cf5-466b-ac1c-2cfe19b436a7;1941-01-09;83;999-95-7159;S99920734;X85075402X;Mr.;;;M;M;675 Huel Knoll Mashpee MA 02649 US;Viral sinusitis (disorder)
53133b0b-e00e-424a-9454-30d80b1dd91f;1957-11-17;55;999-71-1641;S99986509;false;Mrs.;;Windler822;M;F;14205 Moore Knolls Apt. 120 Sandwich MA 02563 US;Hypertension
84498565-107f-4bda-9367-0711289a853a;1940-07-04;49;999-20-9683;S99985924;false;Mr.;;;M;M;388 Schneider Forks Sandwich MA 02563 US;Chronic sinusitis (disorder)
171a892e-244a-4e94-852a-5acb8a8e5013;1953-06-24;71;999-39-3032;S99977893;false;Mr.;;;M;M;19423 Von Loaf Bourne MA 02532 US;Hypertension
2e8a0273-1e17-4446-b629-515489abafc7;1947-10-21;77;999-42-9005;S99916615;X23459932X;Mrs.;;Satterfield158;M;F;636 Bins Points Apt. 706 Provincetown MA 02657 US;Prediabetes
8db651e2-9a24-4897-943e-7269eaebaf65;2002-12-24;22;999-24-6639;;;;;;;F;624 Green Cove Barnstable MA 02630 US;Cardiac Arrest
36a5f31e-d136-423b-a177-e67c0ffc7124;1940-10-31;84;999-31-9212;S99943381;X45365414X;Mr.;;;M;M;8553 Hannah Run Suite 949 Mashpee MA 02649 US;Hypertension
b1784ba6-5d97-4143-8607-a18ee9d61909;2003-01-30;21;999-92-7165;;;;;;;F;90889 Verla Passage Barnstable MA 02630 US;Chronic sinusitis (disorder)
fa3de27e-bd43-4799-9d87-960d5a7f04bb;1934-10-11;66;999-19-9557;S99910519;false;Mr.;;;M;M;150 Kenton Mall Suite 804 Falmouth MA 02540 US;Chronic sinusitis (disorder)
43b10ff2-f6f5-4fa0-9248-ffa95cf7cca3;1939-05-27;85;999-57-8304;S99985328;false;Mrs.;;Haley553;M;F;1249 Loyce Wall Mashpee MA 02649 US;Prediabetes
1f4b6301-b1e1-4645-90f1-ebfa13a4171e;1946-09-09;78;999-79-8970;S99971654;false;Mrs.;;McClure754;M;F;69249 Lavinia Well Apt. 994 Mashpee MA 02649 US;Osteoarthritis of knee
65c22d62-048a-48a5-a76a-7d44d80301ad;1945-01-21;65;999-12-5879;S99992243;X31581554X;Mrs.;;Halvorson187;M;F;474 Abbott Branch Apt. 882 Harwich MA 02645 US;Hypertension
9af6ce9e-dcf3-432e-b89a-8d2bdece7b67;1937-09-26;71;999-44-1416;S99919448;false;Mrs.;;Lockman614;M;F;79608 Burnice Path Apt. 674 Mashpee MA 02649 US;Brain damage - traumatic
10046f92-0043-47d7-acdf-79927bacc419;1974-06-21;50;999-40-8273;S99933791;false;Mrs.;;Cole983;M;F;61828 Levi Wells Barnstable MA 02630 US;Viral sinusitis (disorder)
33826bb0-5899-4c8a-8509-ab9a009cf6b1;2013-09-01;11;999-58-5259;;;;;;;F;5891 Schultz Prairie Apt. 337 Barnstable MA 02630 US;Otitis media
67e2b2ad-9b4e-4a5f-801f-6b85a626e64b;1970-09-15;54;999-64-7635;S99932727;false;Mrs.;;Reichel503;M;F;518 Cummerata Expressway Apt. 720 Mashpee MA 02649 US;Acute viral pharyngitis (disorder)
f1bf5a9a-9a08-48de-b26a-583f566e4ffb;1989-12-04;35;999-71-4449;S99987796;X67703383X;Mrs.;;Thompson901;M;F;29779 Bogan Alley Barnstable MA 02630 US;Acute viral pharyngitis (disorder)
5ea179a2-c179-41d7-a0eb-b5c6b284e5d3;1957-08-05;67;999-67-8080;S99960834;X45663475X;Ms.;;;S;F;524 Connelly Fort Apt. 156 Sandwich MA 02563 US;Chronic sinusitis (disorder)
19c837e8-0087-4ac3-bf2d-0af46197eadc;1958-04-30;53;999-42-9131;S99917593;false;Mr.;;;M;M;9294 Orlando Isle Barnstable MA 02630 US;Hypertension
90390abb-f7cc-48e7-9f09-d87e4f4804b8;1951-02-15;73;999-43-5598;S99935388;false;Mrs.;;Powlowski414;M;F;996 Valentine Fall Apt. 139 Bourne MA 02559 US;Osteoarthritis of knee
8ab5ef63-108b-41e8-b24a-b3d103c67f0e;1940-12-10;84;999-78-9962;S99985860;false;Mr.;;;M;M;6282 Ziemann Groves Sandwich MA 02563 US;Prediabetes
33e3dab9-293c-4db1-94c3-a1cbc38fb80d;1934-10-10;65;999-52-9064;S99966236;X79973484X;Mr.;;;M;M;737 Levi Trafficway Falmouth MA 02540 US;Coronary Heart Disease
98bc9aee-cf35-475f-9919-4a2666d79424;2011-07-20;13;999-12-9112;;;;;;;F;74062 Metz Spurs Barnstable MA 02630 US;Otitis media
7233716d-3af2-44d0-9561-07853d4d9322;1928-04-23;96;999-10-5864;S99940452;X99660272X;Mr.;;;M;M;922 Barton Plaza Suite 545 Falmouth MA 02540 US;Prediabetes
5074b1ed-32fb-4cfe-8755-ac58726970a6;1961-10-13;63;999-81-4185;S99964058;false;Mr.;;;M;M;6819 Kuvalis Harbor Barnstable MA 02630 US;Prediabetes
693a9e48-8e68-4fc8-9c8b-9b1bdbadaf24;1970-07-26;54;999-26-3989;S99965249;X20430852X;Mr.;;;S;M;4709 Lacey Rue Sandwich MA 02563 US;Hypertension
81cf7714-9a63-4d00-9fc0-b6ac55b8f70f;1956-09-04;60;999-36-2845;S99925278;false;Mr.;;;S;M;4809 Autumn Vista Apt. 623 Barnstable MA 02630 US;Chronic sinusitis (disorder)
9f029595-e532-40e8-8794-4fb66284dc89;1948-09-01;76;999-29-6079;S99969750;X44280137X;Mrs.;;Roob929;M;F;72155 Marlene Port Barnstable MA 02630 US;Hypertension
689c1e01-4aa2-4077-8201-2caefdb6582d;1994-08-19;30;999-18-6755;S99952371;X63011006X;Ms.;;;;F;102 Watsica Canyon Bourne MA 02559 US;Viral sinusitis (disorder)
3fa97221-86b7-423d-bdee-ebfe1133331c;2009-11-30;15;999-23-4685;;;;;;;M;663 Omari Terrace Apt. 239 Barnstable MA 02630 US;Acute viral pharyngitis (disorder)
3a21906a-e830-42db-9792-b0325237f4b8;1950-11-02;61;999-28-5641;S99964762;false;Mr.;;;S;M;902 Nikko Square Apt. 333 Mashpee MA 02649 US;Cardiac Arrest
d9240ecc-3f92-46ad-b531-1ccb37b81867;1944-06-26;80;999-33-2802;S99988669;false;Mrs.;;Dickinson336;M;F;3523 Kyleigh Point Harwich MA 02645 US;Polyp of colon
e4c351c7-e67f-41b7-a23c-58209da9919b;1937-10-15;87;999-28-3153;S99982609;false;Mrs.;;Graham737;M;F;84391 Crist Squares Mashpee MA 02649 US;Prediabetes
50883bd2-2bd3-4b16-bc95-8d11834ee84d;1937-08-23;87;999-28-4809;S99915245;false;Mrs.;;Corwin850;M;F;374 Jacklyn Plain Bourne MA 02559 US;Osteoporosis (disorder)
fb36b60f-ca54-481c-ba68-8629fabc57d2;1958-01-10;66;999-34-9493;S99911128;X41664354X;Mr.;;;M;M;8123 Gerhold Plains Barnstable MA 02630 US;Diabetes
cee60f2b-bf70-48a2-9863-c7bca10be172;1952-06-25;72;999-41-4982;S99967716;false;Mrs.;;Kling953;M;F;1995 Ewald Expressway Suite 955 Sandwich MA 02563 US;Appendicitis
49c8f598-eba8-44c2-9cc7-ac4482ec8e13;1958-03-03;66;999-59-4649;S99940806;false;Mrs.;;Steuber168;M;F;687 Assunta Parkways Apt. 401 Harwich MA 02645 US;Chronic sinusitis (disorder)
d7d93ae1-1a06-4d6e-9947-fab4090b83be;1971-10-14;53;999-37-3311;S99950111;false;Mrs.;;Hills743;M;F;9977 Jacobi Coves Barnstable MA 02630 US;Perennial allergic rhinitis with seasonal variation
f3d7354b-78a9-4560-be5d-31b1bb2a2183;2004-01-31;20;999-92-2260;;;;;;;F;74022 Ratke Flats Apt. 722 Mashpee MA 02649 US;Concussion with loss of consciousness
46a52f92-719b-49dc-b560-6a8e9429d451;1956-12-27;68;999-23-4556;S99984167;X98414954X;Mr.;;;M;M;75963 Denesik Avenue Barnstable MA 02630 US;Hypertension
